"FIELD_DBNAME";"FIELD_NAME";"FIELD_TYPE";"LEFT";"TOP";"RIGHT";"BOTTOM";"NUMBER";"USE_DEFAULTS";"LANGUAGE";"TEXT_TYPE";"MARKING_TYPE";"MARKING_BOX_NUMBER";"EXPORTED";"ONE_LINE_FIELD";"USER_PATTERN";"CASE_MODE";"IDENTIFY_VALUE";"ERROR_LEVEL";"STANDARD_PATTERN";"CLEAN_IMAGE";"ALLOW_SPACES";"LOCALY_ADJUST";"VERIFICATION_LEVEL";"VERIFICATION_FRAGMENT";"GROUP_VERIFICATION_MODE";"BARCODETYPE";"INPUT_MASK";"PREDEFINED_FIELD_TYPE";"BOX_ID";"PARENT_RADIOGROUP_BOX_ID";"CUSTOM_DATA"
"Служебная_отметка";"Служебная_отметка";"FT_TEXT";"956";"2804";"1826";"2908";"11";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ERRORS_ONLY";"VF_WORD";"0";"";"";"";"16";"-1";"0"
"Фамилия";"Фамилия";"FT_TEXT";"381";"1013";"2340";"1118";"12";"0";"Русский\ФИО\Фамилия";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"0";"";"";"";"17";"-1";"0"
"Имя";"Имя";"FT_TEXT";"384";"1116";"2342";"1219";"13";"0";"Русский\ФИО\Имя";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"0";"";"";"";"18";"-1";"0"
"Отчество";"Отчество";"FT_TEXT";"384";"1221";"2344";"1326";"14";"0";"Русский\ФИО\Отчество";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"0";"";"";"";"19";"-1";"0"
"Документ_серия";"Документ_серия";"FT_TEXT";"646";"1360";"1238";"1464";"15";"0";"Русский\Документ\Серия паспорта";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"0";"";"";"";"20";"-1";"0"
"Документ_номер";"Документ_номер";"FT_TEXT";"1552";"1359";"2350";"1463";"16";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"0";"";"";"";"21";"-1";"0"
"РезервI";"РезервI";"FT_TEXT";"1949";"566";"2156";"666";"17";"0";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"0";"";"";"";"25";"-1";"0"
"РезервII";"РезервII";"FT_TEXT";"517";"2946";"916";"3050";"18";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ERRORS_ONLY";"VF_WHOLLY";"0";"";"";"";"26";"-1";"0"
"РезервIII";"РезервIII";"FT_TEXT";"1346";"2949";"2137";"3052";"19";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ERRORS_ONLY";"VF_WHOLLY";"0";"";"";"";"27";"-1";"0"
"РезервIV";"РезервIV";"FT_PREDEFINED";"2198";"2942";"2284";"2984";"20";"-1";"";"";"";"-1";"0";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"8425";"-1";"0"
"Дата";"Дата";"FT_TEXT";"1384";"566";"1836";"669";"21";"0";"Русский\Дата\Полная дата\ДД-ММ-ГГ";"TT_HANDPRINT";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ERRORS_ONLY";"VF_WHOLLY";"0";"";"";"";"33";"-1";"0"
"Подпись";"Подпись";"FT_CHECKMARK";"1721";"2595";"2188";"2700";"22";"0";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"VL_NONE";"";"-1";"";"";"";"34";"-1";"0"
"Удален";"Удален";"FT_CHECKMARK";"790";"3220";"850";"3277";"23";"0";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"VL_ALL_CHARS";"";"-1";"";"";"";"8466";"-1";"0"
"Не_закончил";"Не_закончил";"FT_CHECKMARK";"1538";"3218";"1591";"3277";"24";"0";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"VL_ALL_CHARS";"";"-1";"";"";"";"8467";"-1";"0"
"Подпись_отв";"Подпись_отв";"FT_CHECKMARK";"1806";"3198";"2291";"3284";"25";"0";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"VL_NONE";"";"-1";"";"";"";"8462";"-1";"0"
"Код_в_базе";"Код_в_базе";"FT_PREDEFINED";"0";"0";"0";"0";"26";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"8436";"-1";"0"
"Локальный_ID";"Локальный_ID";"FT_PREDEFINED";"0";"0";"0";"0";"27";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"8437";"-1";"0"
"Резерв_1";"Резерв_1";"FT_PREDEFINED";"0";"0";"0";"0";"28";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"8438";"-1";"0"
"Резерв_2";"Резерв_2";"FT_PREDEFINED";"0";"0";"0";"0";"29";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"8439";"-1";"0"
"Пол";"Пол";"FT_PREDEFINED";"0";"0";"0";"0";"30";"-1";"";"";"";"-1";"0";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"8468";"-1";"0"
"Штрих_код";"Штрих_код";"FT_PREDEFINED";"2256";"276";"2350";"322";"31";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"8469";"-1";"0"
"QR_код";"QR_код";"FT_IMAGE";"72";"68";"494";"492";"32";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"8971";"-1";"0"
"Инфо";"Инфо";"FT_PREDEFINED";"230";"250";"336";"278";"33";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_EMPTY";"8972";"-1";"0"
"";"";"FT_TEXTANCHOR";"291";"1514";"2255";"1558";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"438";"3094";"2127";"3136";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"1133";"3205";"1501";"3293";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"177";"3205";"749";"3293";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"831";"155";"1852";"236";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"1617";"278";"1814";"340";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"1479";"515";"1736";"549";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"1915";"294";"2128";"328";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"1304";"280";"1373";"308";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"829";"278";"1087";"344";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"1270";"313";"1342";"343";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"1374";"314";"1434";"344";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"134";"752";"2350";"789";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"944";"500";"1058";"559";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"1991";"512";"2116";"544";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"1110";"510";"1342";"542";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"558";"280";"654";"343";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"506";"955";"2048";"991";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"395";"877";"2142";"915";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"131";"1054";"342";"1082";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"1406";"1398";"1536";"1430";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"483";"1395";"610";"1427";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"126";"1386";"331";"1432";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"131";"1156";"224";"1185";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"655";"2611";"1647";"2713";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"78";"2526";"2406";"2544";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1668";"2568";"2242";"2572";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1670";"2758";"2242";"2762";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1750";"3170";"2390";"3174";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"78";"2776";"2408";"2792";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"398";"2926";"2086";"2932";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"78";"3060";"2408";"3076";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"438";"3146";"2128";"3156";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1510";"262";"1518";"474";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1668";"2572";"1672";"2758";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"2388";"3174";"2392";"3324";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1750";"3174";"1754";"3324";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"2240";"2572";"2244";"2760";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1886";"476";"1894";"742";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1750";"3322";"2390";"3326";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"496";"2104";"1980";"2116";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"78";"922";"2408";"938";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"92";"3358";"154";"3420";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"2328";"3358";"2390";"3420";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"1228";"3358";"1290";"3420";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"2328";"2572";"2390";"2634";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"92";"2572";"154";"2634";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"2106";"84";"2168";"146";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"516";"84";"578";"146";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"78";"1000";"2408";"1010";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"290";"1560";"2254";"1570";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"78";"1486";"2408";"1502";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"78";"1334";"2408";"1344";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"78";"858";"2408";"872";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"78";"734";"2168";"744";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"520";"470";"2168";"476";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"520";"254";"2168";"262";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"634";"142";"2050";"150";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"670";"2836";"908";"2868";"-1";"1";"Русский\Служебные\Только цифры";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"0";"1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
