"FIELD_DBNAME";"RULE_ID";"RULE_IN";"RULE_OUT"
"Код_1";"128912";"1";"0"
"Код_2";"128912";"1";"0"
"Код_1";"128915";"1";"0"
"Код_1";"128921";"1";"0"
"Код_2";"128921";"1";"0"
