"FIELD_DBNAME";"RULE_ID";"RULE_IN";"RULE_OUT"
"Код_1";"128650";"1";"0"
"Код_2";"128653";"1";"0"
"Код_1";"128656";"1";"0"
"Код_2";"128656";"1";"0"
"Код_1";"128659";"1";"0"
"Код_предмета";"128662";"1";"0"
"Название_предмета";"128662";"1";"0"
"Код_1";"128665";"1";"0"
"Код_2";"128665";"1";"0"
