"FIELD_DBNAME";"RULE_ID";"RULE_IN";"RULE_OUT"
"Код_1";"128956";"1";"0"
"Код_2";"128956";"1";"0"
"Код_1";"128959";"1";"0"
"Код_1";"128965";"1";"0"
"Код_2";"128965";"1";"0"
