"FIELD_DBNAME";"RULE_ID";"RULE_IN";"RULE_OUT"
"Код_1";"128863";"1";"0"
"Код_2";"128863";"1";"0"
"Код_1";"128866";"1";"0"
"Отв_лицо";"128869";"1";"0"
"Номер_Листа";"128872";"1";"0"
"Код_1";"128875";"1";"0"
"Код_2";"128875";"1";"0"
