"FIELD_DBNAME";"RULE_ID";"RULE_IN";"RULE_OUT"
"Код_1";"128020";"1";"0"
"Код_2";"128023";"1";"0"
"Код_1";"128026";"1";"0"
"Код_2";"128026";"1";"0"
"Код_1";"128029";"1";"0"
"Код_предмета";"128032";"1";"0"
"Название_предмета";"128032";"1";"0"
"Код_1";"128035";"1";"0"
"Код_2";"128035";"1";"0"
