"FIELD_DBNAME";"FIELD_NAME";"FIELD_TYPE";"LEFT";"TOP";"RIGHT";"BOTTOM";"NUMBER";"USE_DEFAULTS";"LANGUAGE";"TEXT_TYPE";"MARKING_TYPE";"MARKING_BOX_NUMBER";"EXPORTED";"ONE_LINE_FIELD";"USER_PATTERN";"CASE_MODE";"IDENTIFY_VALUE";"ERROR_LEVEL";"STANDARD_PATTERN";"CLEAN_IMAGE";"ALLOW_SPACES";"LOCALY_ADJUST";"VERIFICATION_LEVEL";"VERIFICATION_FRAGMENT";"GROUP_VERIFICATION_MODE";"BARCODETYPE";"INPUT_MASK";"PREDEFINED_FIELD_TYPE";"BOX_ID";"PARENT_RADIOGROUP_BOX_ID";"CUSTOM_DATA"
"НеИспольз_5";"НеИспольз_5";"FT_TEXT";"1926";"445";"2107";"527";"9";"0";"Русский\Число\ЧастьI";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"580";"-1";"0"
"НеИспольз_инд";"НеИспольз_инд";"FT_TEXT";"2386";"444";"2574";"524";"10";"0";"Русский\Число\ЧастьI";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"581";"-1";"0"
"Заменено";"Заменено";"FT_TEXT";"2856";"443";"3040";"525";"11";"0";"Русский\Число\ЧастьI";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"582";"-1";"0"
"aud_01";"aud_01";"FT_TEXT";"107";"823";"365";"900";"12";"0";"Русский\Аудитория";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"589";"-1";"0"
"q_01_0";"q_01_0";"FT_TEXT";"414";"822";"598";"897";"13";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"583";"-1";"0"
"q_01_1";"q_01_1";"FT_TEXT";"663";"823";"850";"897";"14";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"584";"-1";"0"
"q_01_2";"q_01_2";"FT_TEXT";"926";"821";"1112";"900";"15";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"585";"-1";"0"
"q_01_3";"q_01_3";"FT_TEXT";"1178";"823";"1368";"900";"16";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"586";"-1";"0"
"q_01_4";"q_01_4";"FT_TEXT";"1442";"825";"1629";"902";"17";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"204";"-1";"0"
"q_01_5";"q_01_5";"FT_TEXT";"1696";"821";"1881";"899";"18";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"208";"-1";"0"
"q_01_6";"q_01_6";"FT_TEXT";"1943";"822";"2131";"902";"19";"0";"Русский\Число\Положительное целое (только цифры)";"TT_STR_NORMAL";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"209";"-1";"0"
"q_01_7";"q_01_7";"FT_TEXT";"2196";"820";"2381";"897";"20";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"210";"-1";"0"
"q_01_8";"q_01_8";"FT_TEXT";"2446";"823";"2631";"900";"21";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"784";"-1";"0"
"q_01_9";"q_01_9";"FT_TEXT";"2708";"821";"2895";"897";"22";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"785";"-1";"0"
"aud_02";"aud_02";"FT_TEXT";"106";"925";"364";"1009";"23";"0";"Русский\Аудитория";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"590";"-1";"0"
"q_02_0";"q_02_0";"FT_TEXT";"420";"927";"604";"1007";"24";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"211";"-1";"0"
"q_02_1";"q_02_1";"FT_TEXT";"664";"927";"851";"1006";"25";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"207";"-1";"0"
"q_02_2";"q_02_2";"FT_TEXT";"924";"931";"1111";"1011";"26";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"206";"-1";"0"
"q_02_3";"q_02_3";"FT_TEXT";"1177";"927";"1365";"1006";"27";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"290";"-1";"0"
"q_02_4";"q_02_4";"FT_TEXT";"1439";"929";"1626";"1010";"28";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"293";"-1";"0"
"q_02_5";"q_02_5";"FT_TEXT";"1694";"926";"1878";"1007";"29";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"294";"-1";"0"
"q_02_6";"q_02_6";"FT_TEXT";"1948";"929";"2135";"1012";"30";"0";"Русский\Число\Положительное целое (только цифры)";"TT_STR_NORMAL";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"295";"-1";"0"
"q_02_7";"q_02_7";"FT_TEXT";"2193";"929";"2380";"1013";"31";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"296";"-1";"0"
"q_02_8";"q_02_8";"FT_TEXT";"2445";"926";"2629";"1003";"32";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"786";"-1";"0"
"q_02_9";"q_02_9";"FT_TEXT";"2709";"926";"2894";"1007";"33";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"787";"-1";"0"
"aud_03";"aud_03";"FT_TEXT";"104";"1034";"365";"1114";"34";"0";"Русский\Аудитория";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"591";"-1";"0"
"q_03_0";"q_03_0";"FT_TEXT";"418";"1035";"601";"1115";"35";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"292";"-1";"0"
"q_03_1";"q_03_1";"FT_TEXT";"667";"1032";"851";"1110";"36";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"291";"-1";"0"
"q_03_2";"q_03_2";"FT_TEXT";"921";"1034";"1109";"1112";"37";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"212";"-1";"0"
"q_03_3";"q_03_3";"FT_TEXT";"1177";"1036";"1364";"1112";"38";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"215";"-1";"0"
"q_03_4";"q_03_4";"FT_TEXT";"1433";"1033";"1620";"1112";"39";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"216";"-1";"0"
"q_03_5";"q_03_5";"FT_TEXT";"1696";"1037";"1881";"1116";"40";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"217";"-1";"0"
"q_03_6";"q_03_6";"FT_TEXT";"1951";"1035";"2138";"1113";"41";"0";"Русский\Число\Положительное целое (только цифры)";"TT_STR_NORMAL";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"218";"-1";"0"
"q_03_7";"q_03_7";"FT_TEXT";"2194";"1032";"2381";"1111";"42";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"214";"-1";"0"
"q_03_8";"q_03_8";"FT_TEXT";"2438";"1034";"2624";"1109";"43";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"788";"-1";"0"
"q_03_9";"q_03_9";"FT_TEXT";"2708";"1033";"2895";"1108";"44";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"789";"-1";"0"
"aud_04";"aud_04";"FT_TEXT";"105";"1140";"363";"1222";"45";"0";"Русский\Аудитория";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"592";"-1";"0"
"q_04_0";"q_04_0";"FT_TEXT";"417";"1136";"599";"1214";"46";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"213";"-1";"0"
"q_04_1";"q_04_1";"FT_TEXT";"669";"1139";"853";"1218";"47";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"219";"-1";"0"
"q_04_2";"q_04_2";"FT_TEXT";"924";"1140";"1109";"1224";"48";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"222";"-1";"0"
"q_04_3";"q_04_3";"FT_TEXT";"1182";"1138";"1368";"1219";"49";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"223";"-1";"0"
"q_04_4";"q_04_4";"FT_TEXT";"1438";"1139";"1626";"1219";"50";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"224";"-1";"0"
"q_04_5";"q_04_5";"FT_TEXT";"1695";"1139";"1881";"1216";"51";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"225";"-1";"0"
"q_04_6";"q_04_6";"FT_TEXT";"1955";"1140";"2145";"1221";"52";"0";"Русский\Число\Положительное целое (только цифры)";"TT_STR_NORMAL";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"221";"-1";"0"
"q_04_7";"q_04_7";"FT_TEXT";"2196";"1139";"2382";"1220";"53";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"220";"-1";"0"
"q_04_8";"q_04_8";"FT_TEXT";"2434";"1138";"2622";"1219";"54";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"790";"-1";"0"
"q_04_9";"q_04_9";"FT_TEXT";"2706";"1137";"2894";"1217";"55";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"791";"-1";"0"
"aud_05";"aud_05";"FT_TEXT";"105";"1241";"364";"1323";"56";"0";"Русский\Аудитория";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"593";"-1";"0"
"q_05_0";"q_05_0";"FT_TEXT";"419";"1241";"600";"1319";"57";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"226";"-1";"0"
"q_05_1";"q_05_1";"FT_TEXT";"671";"1245";"854";"1323";"58";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"229";"-1";"0"
"q_05_2";"q_05_2";"FT_TEXT";"928";"1244";"1114";"1322";"59";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"230";"-1";"0"
"q_05_3";"q_05_3";"FT_TEXT";"1180";"1246";"1367";"1323";"60";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"231";"-1";"0"
"q_05_4";"q_05_4";"FT_TEXT";"1440";"1243";"1625";"1321";"61";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"232";"-1";"0"
"q_05_5";"q_05_5";"FT_TEXT";"1695";"1244";"1884";"1322";"62";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"228";"-1";"0"
"q_05_6";"q_05_6";"FT_TEXT";"1956";"1244";"2142";"1324";"63";"0";"Русский\Число\Положительное целое (только цифры)";"TT_STR_NORMAL";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"227";"-1";"0"
"q_05_7";"q_05_7";"FT_TEXT";"2197";"1241";"2384";"1319";"64";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"233";"-1";"0"
"q_05_8";"q_05_8";"FT_TEXT";"2435";"1245";"2625";"1324";"65";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"792";"-1";"0"
"q_05_9";"q_05_9";"FT_TEXT";"2705";"1243";"2902";"1323";"66";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"793";"-1";"0"
"aud_06";"aud_06";"FT_TEXT";"106";"1345";"365";"1427";"67";"0";"Русский\Аудитория";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"594";"-1";"0"
"q_06_0";"q_06_0";"FT_TEXT";"418";"1347";"601";"1423";"68";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"236";"-1";"0"
"q_06_1";"q_06_1";"FT_TEXT";"663";"1347";"849";"1427";"69";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"237";"-1";"0"
"q_06_2";"q_06_2";"FT_TEXT";"927";"1345";"1111";"1424";"70";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"238";"-1";"0"
"q_06_3";"q_06_3";"FT_TEXT";"1188";"1349";"1372";"1428";"71";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_SMALL";"";"EL_STANDARD";"1";"1";"0";"1";"VL_ALL_CHARS";"VF_WHOLLY";"1";"";"";"";"239";"-1";"0"
