"FIELD_DBNAME";"RULE_ID";"RULE_IN";"RULE_OUT"
"Код_1";"128368";"1";"0"
"Код_2";"128371";"1";"0"
"Код_1";"128374";"1";"0"
"Код_2";"128374";"1";"0"
"Код_1";"128377";"1";"0"
"Код_предмета";"128380";"1";"0"
"Название_предмета";"128380";"1";"0"
"Код_1";"128383";"1";"0"
"Код_2";"128383";"1";"0"
