"FIELD_DBNAME";"FIELD_NAME";"FIELD_TYPE";"LEFT";"TOP";"RIGHT";"BOTTOM";"NUMBER";"USE_DEFAULTS";"LANGUAGE";"TEXT_TYPE";"MARKING_TYPE";"MARKING_BOX_NUMBER";"EXPORTED";"ONE_LINE_FIELD";"USER_PATTERN";"CASE_MODE";"IDENTIFY_VALUE";"ERROR_LEVEL";"STANDARD_PATTERN";"CLEAN_IMAGE";"ALLOW_SPACES";"LOCALY_ADJUST";"VERIFICATION_LEVEL";"VERIFICATION_FRAGMENT";"GROUP_VERIFICATION_MODE";"BARCODETYPE";"INPUT_MASK";"PREDEFINED_FIELD_TYPE";"BOX_ID";"PARENT_RADIOGROUP_BOX_ID";"CUSTOM_DATA"
"q_20";"q_20";"FT_CHECKMARK";"2308";"1410";"2372";"1479";"10";"0";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"VL_ERRORS_ONLY";"";"-1";"";"";"";"1070";"-1";"0"
"q_21";"q_21";"FT_CHECKMARK";"2310";"1516";"2374";"1580";"11";"0";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"VL_ERRORS_ONLY";"";"-1";"";"";"";"1071";"-1";"0"
"q_22";"q_22";"FT_CHECKMARK";"2312";"1628";"2376";"1697";"12";"0";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"VL_ERRORS_ONLY";"";"-1";"";"";"";"1072";"-1";"0"
"q_06";"q_06";"FT_CHECKMARK";"2309";"1869";"2376";"1935";"13";"0";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"VL_ERRORS_ONLY";"";"-1";"";"";"";"1073";"-1";"0"
"Регистрационный код";"Регистрационный код";"FT_TEXT";"919";"3321";"1563";"3442";"14";"0";"Русский\Число\Положительное целое (только цифры)";"TT_STR_NORMAL";"MT_SIMPLETEXT";"0";"1";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"0";"1";"0";"VL_ERRORS_ONLY";"VF_WORD";"1";"";"";"";"675";"-1";"0"
"IDCode";"IDCode";"FT_TEXT";"410";"47";"928";"199";"15";"0";"Русский\Число\Положительное целое (только цифры)";"TT_HANDPRINT";"MT_SIMPLEMONOSPACE";"0";"1";"1";"";"CM_AUTO";"";"EL_STANDARD";"1";"0";"0";"1";"VL_ERRORS_ONLY";"VF_WORD";"0";"";"";"";"825";"-1";"0"
"Номер_изображения";"Номер_изображения";"FT_PREDEFINED";"1778";"100";"1872";"132";"16";"-1";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"PFT_PAGE_NUMBER";"662";"-1";"0"
"Barcode";"Barcode";"FT_BARCODE";"241";"3244";"797";"3452";"17";"-1";"";"";"";"-1";"0";"-1";"";"";"2160000020038";"";"-1";"-1";"-1";"-1";"";"";"-1";"B_EAN13";"";"";"661";"-1";"0"
"q_23";"q_23";"FT_CHECKMARK";"2311";"1733";"2375";"1801";"18";"0";"";"";"";"-1";"1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"VL_ERRORS_ONLY";"";"-1";"";"";"";"1079";"-1";"0"
"";"";"FT_TEXTANCHOR";"95";"684";"1938";"714";"-1";"1";"Russian";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"1";"0";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"96";"1883";"821";"1918";"-1";"1";"Russian";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"1";"0";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"95";"272";"832";"302";"-1";"1";"Russian";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"1";"0";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"829";"202";"1654";"240";"-1";"1";"Russian";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"1";"0";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"96";"1395";"2104";"1462";"-1";"1";"Russian";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"1";"0";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"98";"472";"2152";"506";"-1";"1";"Russian";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"1";"0";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"94";"2688";"2388";"2694";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"94";"2758";"2388";"2764";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"94";"2548";"2388";"2554";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"94";"2618";"2388";"2624";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"94";"2830";"2388";"2836";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"94";"2478";"2388";"2484";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"94";"2970";"2388";"2976";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"94";"2900";"2388";"2906";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"576";"3034";"1034";"3040";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"94";"2406";"2388";"2412";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"576";"3128";"1034";"3134";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"576";"3040";"582";"3132";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"1030";"3040";"1036";"3132";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"94";"342";"2392";"356";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"94";"2336";"2388";"2342";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"94";"1984";"2388";"1990";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"94";"2054";"2388";"2062";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"94";"2126";"2388";"2132";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"94";"2196";"2388";"2202";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_LINEANCHOR";"94";"2266";"2388";"2272";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"96";"868";"2098";"938";"-1";"1";"Russian";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"1";"0";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"92";"1116";"1026";"1146";"-1";"1";"Russian";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"1";"0";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"92";"1218";"1846";"1250";"-1";"1";"Russian";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"1";"0";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"94";"1318";"2050";"1350";"-1";"1";"Russian";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"1";"0";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"94";"1012";"1700";"1042";"-1";"1";"Russian";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"1";"0";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_TEXTANCHOR";"94";"794";"1571";"824";"-1";"1";"Russian";"TT_HANDPRINT";"";"-1";"-1";"0";"";"";"";"";"1";"1";"0";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"94";"94";"144";"142";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"2338";"94";"2388";"142";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"94";"3380";"144";"3428";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"1692";"3380";"1742";"3428";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
"";"";"FT_PICTUREANCHOR";"2338";"3380";"2388";"3428";"-1";"-1";"";"";"";"-1";"-1";"-1";"";"";"";"";"-1";"-1";"-1";"-1";"";"";"-1";"";"";"";"-1";"-1";"0"
